l'	PRO:PER	la|le
est	VER:pres	être
républicain	ADJ	républicain
:	PUN	:
martine	VER:pres	martiner
genter	NOM	genter
:	PUN	:
tél/fax/rép	NOM	tél/fax/rép
.	SENT	.
:	PUN	:
03.29	NUM	@card@
.	SENT	.
89.92	NUM	@card@
.	SENT	.
44	NUM	@card@
centre	NOM	centre
apport	NOM	apport
volontaire	ADJ	volontaire
des	PRP:det	du
déchets	NOM	déchet
:	PUN	:
de	PRP	de
9	NUM	@card@
h	ABR	heure
à	PRP	à
12	NUM	@card@
h.	ABR	h.
pharmacie	NOM	pharmacie
de	PRP	de
garde	NOM	garde
à	PRP	à
partir	VER:infi	partir
de	PRP	de
18	NUM	@card@
h	ABR	heure
:	PUN	:
etienne	NOM	etienne
à	PRP	à
gondrecourt-le-château	NOM	gondrecourt-le-château
:	PUN	:
tél	ABR	téléphone
:	PUN	:
03.29	NUM	@card@
.	SENT	.
89.63	NUM	@card@
.	SENT	.
11	NUM	@card@
las	ADJ	las
handball	NOM	handball
:	PUN	:
moins	ADV	moins
de	PRP	de
14	NUM	@card@
ans	NOM	an
garçons	NOM	garçon
contre	PRP	contre
commercy	NOM	commercy
à	PRP	à
16	NUM	@card@
h	ABR	heure
30	NUM	@card@
