l'	PRO:PER	la|le
est	VER:pres	être
républicain	ADJ	républicain
recherche	NOM	recherche
pour	PRP	pour
le	DET:ART	le
secteur	NOM	secteur
de	PRP	de
buthiers	NOM	buthiers
,	PUN	,
un	DET:ART	un
porteur	NOM	porteur
de	PRP	de
journaux	NOM	journal|journau
à	PRP	à
domicile	NOM	domicile
,	PUN	,
le	DET:ART	le
dimanche	NOM	dimanche
uniquement	ADV	uniquement
:	PUN	:
couverture	NOM	couverture
sociale	ADJ	social
,	PUN	,
activité	NOM	activité
matinale	ADJ	matinal
,	PUN	,
commissions	NOM	commission
d'	PRP	de
appoint	NOM	appoint
,	PUN	,
journal	NOM	journal
gratuit	ADJ	gratuit
pendant	PRP	pendant
la	DET:ART	le
durée	NOM	durée
du	PRP:det	du
mandat	NOM	mandat
.	SENT	.
contact	NOM	contact
:	PUN	:
est	VER:pres	être
républicain	ADJ	républicain
,	PUN	,
service	NOM	service
des	PRP:det	du
ventes	NOM	vente
,	PUN	,
tél	ABR	téléphone
.	SENT	.
03.84	NUM	@card@
.	SENT	.
76.40	NUM	@card@
.	SENT	.
50	NUM	@card@
