l'	PRO:PER	la|le
est	VER:pres	être
républicain	ADJ	républicain
:	PUN	:
alain	NOM	alain
geoffroy	NAM	Geoffroy
,	PUN	,
tél/rep/fax	NOM	tél/rep/fax
:	PUN	:
03.29	NUM	@card@
.	SENT	.
89.27	NUM	@card@
.	SENT	.
89	NUM	@card@
service	NOM	service
de	PRP	de
nuit	NOM	nuit
:	PUN	:
dr	NOM	dr
donnais	VER:impf	donner
,	PUN	,
tél	ABR	téléphone
:	PUN	:
03.29	NUM	@card@
.	SENT	.
89.44	NUM	@card@
.	SENT	.
39	NUM	@card@
;	PUN	;
pharmacie	NOM	pharmacie
de	PRP	de
permanence	NOM	permanence
:	PUN	:
dr	NOM	dr
moreau	ADJ	moreau
,	PUN	,
tél	ABR	téléphone
:	PUN	:
03.29	NUM	@card@
.	SENT	.
89.41	NUM	@card@
.	SENT	.
25	NUM	@card@
peinture	NOM	peinture
sur	PRP	sur
soie	NOM	soie
:	PUN	:
14	NUM	@card@
h	ABR	heure
à	PRP	à
16	NUM	@card@
h	ABR	heure
,	PUN	,
école	NOM	école
de	PRP	de
tusey	NOM	tusey
.	SENT	.
