l'	PRO:PER	la|le
est	VER:pres	être
républicain	ADJ	républicain
:	PUN	:
alain	NOM	alain
geoffroy	NAM	Geoffroy
,	PUN	,
tél/rep/fax	NOM	tél/rep/fax
:	PUN	:
03.29	NUM	@card@
.	SENT	.
89.27	NUM	@card@
.	SENT	.
89	NUM	@card@
médecin	NOM	médecin
de	PRP	de
nuit	NOM	nuit
:	PUN	:
dr	ADJ	dr
gueib	NOM	gueib
,	PUN	,
tél	ABR	téléphone
:	PUN	:
03.29	NUM	@card@
.	SENT	.
89.44	NUM	@card@
.	SENT	.
08	NUM	@card@
pharmacie	NOM	pharmacie
de	PRP	de
permanence	NOM	permanence
:	PUN	:
dr	NOM	dr
moreau	ADJ	moreau
,	PUN	,
tél	ABR	téléphone
:	PUN	:
03.29	NUM	@card@
.	SENT	.
89.41	NUM	@card@
.	SENT	.
25	NUM	@card@
yoga	NOM	yoga
:	PUN	:
17	NUM	@card@
h	ABR	heure
45	NUM	@card@
à	PRP	à
19	NUM	@card@
h	ABR	heure
,	PUN	,
salle	NOM	salle
d'	PRP	de
animation	NOM	animation
.	SENT	.
aînés	NOM	aîné
ruraux	ADJ	rural
:	PUN	:
14	NUM	@card@
h	ABR	heure
à	PRP	à
17	NUM	@card@
h	ABR	heure
30	NUM	@card@
salle	NOM	salle
multifonctions	NOM	multifonctions
.	SENT	.
lieux	NOM	lieu
historiques	ADJ	historique
(	PUN	(
chapelle	NOM	chapelle
castrale	ADJ	castral
,	PUN	,
crypte	NOM	crypte
)	PUN	)
:	PUN	:
14	NUM	@card@
h	ABR	heure
à	PRP	à
18	NUM	@card@
h.	ABR	h.
