l'	PRO:PER	la|le
est	VER:pres	être
républicain	ADJ	républicain
:	PUN	:
agnès	NOM	agnès
diotisalvi	ADJ	diotisalvi
,	PUN	,
tél	ABR	téléphone
.	SENT	.
03.29	NUM	@card@
.	SENT	.
89.73	NUM	@card@
.	SENT	.
28	NUM	@card@
mail	NOM	mail
:	PUN	:
viraggo	NOM	viraggo
5	NUM	@card@
5	NUM	@card@
@	NOM	@
aol	ADJ	aol
.	SENT	.
com	NOM	com
.	SENT	.
sivom	NOM	sivom
:	PUN	:
de	PRP	de
9	NUM	@card@
h	ABR	heure
à	PRP	à
12	NUM	@card@
h	ABR	heure
et	KON	et
de	PRP	de
13	NUM	@card@
h	ABR	heure
à	PRP	à
17	NUM	@card@
h	ABR	heure
30	NUM	@card@
secrétariat	NOM	secrétariat
de	PRP	de
mairie	NOM	mairie
:	PUN	:
de	PRP	de
9	NUM	@card@
h	ABR	heure
à	PRP	à
12	NUM	@card@
h	ABR	heure
et	KON	et
de	PRP	de
13	NUM	@card@
h	ABR	heure
30	NUM	@card@
à	PRP	à
17	NUM	@card@
h	ABR	heure
30	NUM	@card@
poterie	NOM	poterie
:	PUN	:
de	PRP	de
14	NUM	@card@
à	PRP	à
18	NUM	@card@
h	ABR	heure
,	PUN	,
au	PRP:det	au
prieuré	NOM	prieuré
.	SENT	.
scrabble	NOM	scrabble
:	PUN	:
de	PRP	de
20	NUM	@card@
à	PRP	à
22	NUM	@card@
h	ABR	heure
,	PUN	,
salle	NOM	salle
de	PRP	de
réunion	NOM	réunion
.	SENT	.
football	NOM	football
féminin	ADJ	féminin
:	PUN	:
à	PRP	à
partir	VER:infi	partir
de	PRP	de
20	NUM	@card@
h	ABR	heure
,	PUN	,
salle	NOM	salle
polyvalente	ADJ	polyvalent
.	SENT	.
judo	NOM	judo
:	PUN	:
de	PRP	de
18	NUM	@card@
à	PRP	à
19	NUM	@card@
h	ABR	heure
15	NUM	@card@
salle	NOM	salle
polyvalente	ADJ	polyvalent
.	SENT	.
permanence	NOM	permanence
cpam	NOM	cpam
:	PUN	:
de	PRP	de
9	NUM	@card@
h	ABR	heure
30	NUM	@card@
à	PRP	à
11	NUM	@card@
h	ABR	heure
30	NUM	@card@
