l'	PRO:PER	la|le
est	VER:pres	être
républicain	ADJ	républicain
:	PUN	:
gildo	NOM	gildo
magi	ADJ	magi
,	PUN	,
187	NUM	@card@
rue	NOM	rue
de	PRP	de
la	DET:ART	le
libération	NOM	libération
à	PRP	à
bouligny	NAM	bouligny
,	PUN	,
tél	ABR	téléphone
.	SENT	.
03.29	NUM	@card@
.	SENT	.
87.97	NUM	@card@
.	SENT	.
59	NUM	@card@
médecin	NOM	médecin
de	PRP	de
garde	NOM	garde
:	PUN	:
régime	NOM	régime
général	ADJ	général
,	PUN	,
en	PRP	en
cas	NOM	cas
d'	PRP	de
urgence	NOM	urgence
téléphoner	VER:infi	téléphoner
au	PRP:det	au
centre	NOM	centre
15	NUM	@card@
;	PUN	;
régime	NOM	régime
minier	ADJ	minier
,	PUN	,
téléphoner	VER:infi	téléphoner
au	PRP:det	au
03.82	NUM	@card@
.	SENT	.
21.81	NUM	@card@
.	SENT	.
06	NUM	@card@
pharmacie	NOM	pharmacie
de	PRP	de
garde	NOM	garde
:	PUN	:
après	PRP	après
18	NUM	@card@
h	ABR	heure
30	NUM	@card@
téléphoner	VER:infi	téléphoner
au	PRP:det	au
03.82	NUM	@card@
.	SENT	.
21.07	NUM	@card@
.	SENT	.
07	NUM	@card@
réunion	NOM	réunion
des	PRP:det	du
anciens	NOM	ancien
d'	PRP	de
afn	NOM	afn
:	PUN	:
à	PRP	à
10	NUM	@card@
h	ABR	heure
salle	NOM	salle
des	PRP:det	du
mariages	NOM	mariage
à	PRP	à
la	DET:ART	le
mairie	NOM	mairie
pour	PRP	pour
la	DET:ART	le
section	NOM	section
fnaca	NOM	fnaca
de	PRP	de
bouligny	NAM	bouligny
.	SENT	.
permanence	NOM	permanence
en	PRP	en
mairie	NOM	mairie
:	PUN	:
de	PRP	de
14	NUM	@card@
h	ABR	heure
à	PRP	à
16	NUM	@card@
h	ABR	heure
,	PUN	,
gérard	NOM	gérard
saragoni	ADJ	saragoni
(	PUN	(
urbanisme	NOM	urbanisme
,	PUN	,
environnement	NOM	environnement
).	VER:ppre	).
bibliothèque	NOM	bibliothèque
:	PUN	:
de	PRP	de
14	NUM	@card@
h	ABR	heure
à	PRP	à
18	NUM	@card@
h	ABR	heure
,	PUN	,
et	KON	et
exposition	NOM	exposition
sur	PRP	sur
le	DET:ART	le
don	NOM	don
du	PRP:det	du
sang	NOM	sang
par	PRP	par
l'	DET:ART	le
association	NOM	association
culturelle	ADJ	culturel
.	SENT	.
top	NOM	top
loisirs	NOM	loisir
:	PUN	:
à	PRP	à
14	NUM	@card@
h	ABR	heure
à	PRP	à
la	DET:ART	le
salle	NOM	salle
madeleine-hastert	NOM	madeleine-hastert
au	PRP:det	au
quartier	NOM	quartier
de	PRP	de
la	DET:ART	le
mourière	NOM	mourière
.	SENT	.
détente	NOM	détente
et	KON	et
loisirs	NOM	loisir
:	PUN	:
à	PRP	à
14	NUM	@card@
h	ABR	heure
à	PRP	à
la	DET:ART	le
salle	NOM	salle
grimau	ADJ	grimau
au	PRP:det	au
quartier	NOM	quartier
de	PRP	de
joudreville	NOM	joudreville
.	SENT	.
club	NOM	club
pyramide	NOM	pyramide
:	PUN	:
à	PRP	à
20	NUM	@card@
h	ABR	heure
15	NUM	@card@
à	PRP	à
la	DET:ART	le
salle	NOM	salle
annexe	ADJ	annexe
de	PRP	de
la	DET:ART	le
salle	NOM	salle
grimau	ADJ	grimau
.	SENT	.
bouligny	NAM	bouligny
accueil	NOM	accueil
:	PUN	:
à	PRP	à
14	NUM	@card@
h	ABR	heure
au	PRP:det	au
foyer	NOM	foyer
maurice-thorez	ADJ	maurice-thorez
.	SENT	.
maintien	NOM	maintien
en	PRP	en
forme	NOM	forme
:	PUN	:
de	PRP	de
16	NUM	@card@
h	ABR	heure
15	NUM	@card@
à	PRP	à
17	NUM	@card@
h	ABR	heure
15	NUM	@card@
au	PRP:det	au
gymnase	NOM	gymnase
.	SENT	.
cram	NOM	cram
du	PRP:det	du
nord-est	NOM	nord-est
:	PUN	:
de	PRP	de
14	NUM	@card@
h	ABR	heure
à	PRP	à
16	NUM	@card@
h	ABR	heure
à	PRP	à
la	DET:ART	le
mairie	NOM	mairie
d'	PRP	de
etain	NOM	etain
,	PUN	,
permanence	NOM	permanence
pour	PRP	pour
les	DET:ART	le
assurés	VER:pper	assurer
du	PRP:det	du
secteur	NOM	secteur
bouligny-spincourt	ADJ	bouligny-spincourt
.	SENT	.
