l'	PRO:PER	la|le
est	VER:pres	être
républicain	ADJ	républicain
:	PUN	:
tél	ABR	téléphone
.	SENT	.
03.25	NUM	@card@
.	SENT	.
55.52	NUM	@card@
.	SENT	.
44	NUM	@card@
fax	NOM	fax
03.25	NUM	@card@
.	SENT	.
55.96	NUM	@card@
.	SENT	.
96	NUM	@card@
permanences	NOM	permanence
:	PUN	:
secrétariat	NOM	secrétariat
de	PRP	de
mairie	NOM	mairie
:	PUN	:
10	NUM	@card@
h	ABR	heure
à	PRP	à
12	NUM	@card@
h	ABR	heure
et	KON	et
de	PRP	de
14	NUM	@card@
h	ABR	heure
à	PRP	à
16	NUM	@card@
h.	ABR	h.
la	DET:ART	le
poste	NOM	poste
:	PUN	:
8	NUM	@card@
h	ABR	heure
30	NUM	@card@
à	PRP	à
12	NUM	@card@
h	ABR	heure
et	KON	et
14	NUM	@card@
h	ABR	heure
à	PRP	à
16	NUM	@card@
h.	ABR	h.
admr	NOM	admr
:	PUN	:
14	NUM	@card@
h	ABR	heure
à	PRP	à
17	NUM	@card@
h.	ABR	h.
