l'	PRO:PER	la|le
est	VER:pres	être
républicain	ADJ	républicain
:	PUN	:
daniel	ADJ	daniel
vesin	NOM	vesin
,	PUN	,
66	NUM	@card@
rue	NOM	rue
du	PRP:det	du
général-de-gaulle	NOM	général-de-gaulle
,	PUN	,
tél	ABR	téléphone
.	SENT	.
03.29	NUM	@card@
.	SENT	.
90.16	NUM	@card@
.	SENT	.
45	NUM	@card@
télécopie	NOM	télécopie
03.29	NUM	@card@
.	SENT	.
90.11	NUM	@card@
.	SENT	.
87	NUM	@card@
permanences	NOM	permanence
:	PUN	:
-	PUN	-
secrétariat	NOM	secrétariat
de	PRP	de
mairie	NOM	mairie
:	PUN	:
8	NUM	@card@
h	ABR	heure
15	NUM	@card@
à	PRP	à
16	NUM	@card@
h.	ABR	h.
-	PUN	-
trésorerie	NOM	trésorerie
:	PUN	:
de	PRP	de
8	NUM	@card@
h	ABR	heure
30	NUM	@card@
à	PRP	à
11	NUM	@card@
h	ABR	heure
45	NUM	@card@
-	PUN	-
admr	NOM	admr
:	PUN	:
au	PRP:det	au
1	NUM	@card@
e	NOM	e
r	VER:subi	r
étage	NOM	étage
de	PRP	de
la	DET:ART	le
mairie	NOM	mairie
de	PRP	de
14	NUM	@card@
h	ABR	heure
à	PRP	à
15	NUM	@card@
h	ABR	heure
30	NUM	@card@
tél	ABR	téléphone
.	SENT	.
03.29	NUM	@card@
.	SENT	.
90.16	NUM	@card@
.	SENT	.
11	NUM	@card@
-	PUN	-
poste	NOM	poste
:	PUN	:
8	NUM	@card@
h	ABR	heure
30	NUM	@card@
à	PRP	à
11	NUM	@card@
h	ABR	heure
30	NUM	@card@
et	KON	et
de	PRP	de
13	NUM	@card@
h	ABR	heure
30	NUM	@card@
à	PRP	à
15	NUM	@card@
h	ABR	heure
30	NUM	@card@
loisirs	NOM	loisir
:	PUN	:
gym	NOM	gym
détente	NOM	détente
:	PUN	:
au	PRP:det	au
centre	NOM	centre
socio-culturel	ADJ	socio-culturel
de	PRP	de
20	NUM	@card@
h	ABR	heure
30	NUM	@card@
à	PRP	à
21	NUM	@card@
h	ABR	heure
30	NUM	@card@
